API链接,Update_Time,Author,API名称,API描述,API Popularity,API Latency,API Service Level
https://rapidapi.com/kaushiksheel9/api/pizza-and-desserts/,2023-10, Kaushik ,Pizza and Desserts,decent collection of pizzas and desserts for your next food app project..,9.7,"24,940 ms",95%
https://rapidapi.com/ptwebsolution/api/worldwide-recipes1/,2023-11, VidLab ,Worldwide Recipes,"Over 2 MILLION recipes, nutrition, ingredients, users and reviews worldwide.",9.7,931 ms,100%
https://rapidapi.com/GroceryAPI/api/weee-grocery-api-sayweee-com-browsing-searching-details/,2023-09, GroceryAPI ,Weee grocery API (sayweee.com) - browsing/searching/details,"(FREE TRIAL) Real time scraping API from sayweee.com supports the entire pre-purchase flow. Grocery browsing and searching api based on location. Provides product details, reviews and shipment information given specific product id.",9.6,"1,246 ms",100%
https://rapidapi.com/shake-chillies-shake-chillies-default/api/foodiefetch/,2023-05, Shake Chillies ,FoodieFetch,"FoodieFetch is a new API that allows users to fetch menu locations and ratings from popular food delivery platforms like Swiggy and soon Zomato. Created using Go and available on RapidAPI, FoodieFetch is the perfect solution for developers looking to add food-related data to their applications. Give it a try today and bring a little flavor to your project!",9.7,"1,793 ms",98%
https://rapidapi.com/ntd119/api/tasty-co/,2023-09, Things4u ,Tasty co,"Real-time data, unofficial API tasty.co API to query data about recipe, ingredients, plan.... Cooking and menus, famous for its engaging short videos showcasing how to make delicious and creative dishes. Focuses on quick and simple cooking videos, especially those featuring mouthwatering dishes.",9.5,"1,552 ms",100%
https://rapidapi.com/kaushiksheel9/api/beverages-and-desserts/,2023-09, Kaushik ,Beverages and Desserts,This api returns various kinds of Beverages and Desserts,9.5,806 ms,100%
https://rapidapi.com/hefesto-technologies-hefesto-technologies-default/api/food-nutrition-information/,2023-08, hefesto technologies ,Food Nutrition Information,search and find foods with their nutritional information,9.7,858 ms,99%
https://rapidapi.com/Bmbus/api/cocktails3/,2023-05, Jannes ,Cocktails,The cocktail API with over 300 Cocktails! Get Cocktail and the ingredients. Get a random one or search!,9.6,763 ms,100%
https://rapidapi.com/zenhold/api/mcdonald-s-products-api/,2023-08, zenhold ,McDonald`s Products API,"Information about the products sold in McDonalds stores. Including: Nutritional Information, Allergens, Seasonal Products, etc.",9.6,"1,266 ms",100%
https://rapidapi.com/genez-io-genez-io-default/api/bespoke-diet-generator/,2022-11, Genez.io ,Bespoke Diet Generator,"Our API generates a complete meal plan that is specific to the nutrition counseling world. We create fully detailed, personalized meal plans with specific ingredients / quantities and little cooking skill required. For better flexibility, our ingredient replacement algorithm creates a template where users can adapt their menu even more to fit their desires.",9.6,434 ms,100%
https://rapidapi.com/apidojo/api/the-fork-the-spoon/,2022-11, Api Dojo ,The Fork The Spoon,This API helps to query the best restaurant and meal around the world to create a traveling site/application such as thefork.com,9.7,"5,669 ms",100%
https://rapidapi.com/makingdatameaningful/api/fast-food-restaurants-usa-top-50-chains/,2023-10, Making Data Meaningful ,Fast Food Restaurants USA - TOP 50 Chains,"Our Fast Food Restaurants API provides you with a comprehensive database of the most popular fast food chains, allowing you to access vital information about their locations, hours and web presence. Sign up now to get access!",9.5,364 ms,100%
https://rapidapi.com/sanchezballesterospablo/api/recetas-en-espanol/,2023-03, pasabaa ,Recetas en español,Algunas recetas para tu sitio y en español,9.6,"1,006 ms",97%
https://rapidapi.com/gustario-gustario-default/api/gustar-io-deutsche-rezepte/,2023-10, gustario ,gustar.io Deutsche Rezepte,Generate German language recipes and recipe images using AI. Extract or search recipes from the web.,9.5,950 ms,99%
https://rapidapi.com/apininjas/api/recipe-by-api-ninjas/,2023-05, API Ninjas Team ,Recipe by API-Ninjas,"Search over 200,000 creative recipes. See more info at https://api-ninjas.com/api/recipe.",9.8,826 ms,90%
https://rapidapi.com/rapihub-rapihub-default/api/the-cocktail-db3/,2023-11, RapiHub ,The Cocktail DB,"Cocktail recipes with high-quality images stored on AWS S3 for fast accessibility. Easy to use! Category: Coctails, Food",9.7,410 ms,100%
https://rapidapi.com/rapihub-rapihub-default/api/the-birthday-cake-db/,2023-11, RapiHub ,The Birthday Cake DB,"Birthday cake recipes with high-quality images stored on AWS S3 for fast accessibility. Easy to use! Category: Food, Cakes",9.7,399 ms,100%
https://rapidapi.com/bulat.yauheni/api/dietagram/,2023-11, Dietagram ,DietaGram,"Find nutrition facts by food name or by UPC (barcode). API supports English, Russian, Polish, Spanish, Bulgarian, Ukrainian",9.5,"1,337 ms",100%
https://rapidapi.com/boxapi/api/bbc-good-food-api/,2023-06, boxapi ,BBC Good Food API,"Fetch recipies from search keyword, Author profile + recipes, collections recipes.. Note: The API is deployed on basic plan server after the first subscriber I will upgrade the plan currently server go to sleep and first request wake up the server it takes 3 to 5 minutes.After 30 min of inactivity server go to sleep.",9.6,"34,093 ms",54%
https://rapidapi.com/thecocktaildb/api/themealdb/,2021-11, thecocktaildb ,TheMealDB,"Welcome to TheMealDB: An open, crowd-sourced database of Recipes from around the world.",9.7,184 ms,100%
https://rapidapi.com/lino12/api/food-nutrional-data/,2023-03, Paulino Chuitcheu ,Food Nutrional Data,Access thousands of food ingredients and their nutritional information,9.5,"1,470 ms",100%
https://rapidapi.com/lino12/api/store-groceries/,2023-05, Paulino Chuitcheu ,Store Groceries,Access the biggest groceries store in the UK with over 50000 items as well as promotions,9.6,"4,889 ms",95%
https://rapidapi.com/rapihub-rapihub-default/api/the-vegan-recipes-db/,2023-11, RapiHub ,The Vegan Recipes DB,Vegan Food Recipes with high-quality images stored on AWS S3 for fast accessibility. Easy to use! Category: Food,9.6,356 ms,100%
https://rapidapi.com/encurate/api/keto-diet/,2022-11, encurate ,Keto Diet,Dataset of over 450 Ketogenic diet recipes in over 10 categories from Breakfast to Dinner. Check out encurate.app to manage content on your mobile apps. Contact to feature your app on encurate.app website.,9.5,700 ms,100%
https://rapidapi.com/kaushiksheel9/api/kfc-chickens/,2022-11, Kaushik ,KFC Chickens,Provides you KFC dishes,9.5,"14,598 ms",97%
https://rapidapi.com/rapihub-rapihub-default/api/chinese-food-db/,2023-11, RapiHub ,Chinese Food DB,Chinese food recipes with high-quality images stored on AWS S3 for fast accessibility. Easy to use! Category: Food,9.6,432 ms,100%
https://rapidapi.com/apininjas/api/cocktail-by-api-ninjas/,2023-05, API Ninjas Team ,Cocktail by API-Ninjas,Search thousands of cocktail recipes. See more info at https://api-ninjas.com/api/cocktail.,9.6,335 ms,100%
https://rapidapi.com/edamam/api/edamam-nutrition-analysis/,2023-07, Edamam ,Edamam Nutrition Analysis,The Nutrition Analysis API and Database uses Natural Language Processing and semantically structured data.,9.7,724 ms,100%
https://rapidapi.com/andreafalzi/api/beers-list/,2023-03, andreafalzi ,Beers List,A list of beers from many European countries,9.5,"2,015 ms",100%
https://rapidapi.com/Blssngx/api/igrosa-api/,2023-07, Blssngx ,iGrosa API,iGrosa API gets product prices from various supermarkets in South Africa.,9.7,826 ms,100%
https://rapidapi.com/fernandelcapo/api/pizzaallapala/,2021-11, Fernando Maturano ,pizzaallapala,api fake to test frontend,9.7,7 ms,100%
https://rapidapi.com/chomp/api/chomp-food-nutrition-database/,2021-11, chomp ,Chomp - Food Nutrition Database,"Quickly and efficiently retrieve high-quality data on over 535,000 food products. We provide nutrition labels, ingredients, diet compatibility, barcodes, and more. Use a barcode or product name to retrieve detailed data. Check out our website for more information.",8.7,"1,907 ms",100%
https://rapidapi.com/zestfuldata/api/recipe-and-ingredient-analysis/,2021-11, zestfuldata ,Recipe and Ingredient Analysis,Zestful is the simplest way to parse recipe ingredients into beautiful JSON.,9.3,510 ms,100%
https://rapidapi.com/cbd2022/api/cannabis-recipes/,2023-06, cbd2022 ,Cannabis Recipes,"This API provides access to various recipes that utilize cannabis in innovative ways, from infused oils and tinctures to baked goods and savory dishes. Bunny CDN serves all images through its global network. New CBD recipes are added every month. Start using this Weed Recipe API today!",9.3,747 ms,100%
https://rapidapi.com/chomp/api/chomp-food-nutrition-database-v2/,2021-11, chomp ,Chomp Food & Nutrition Database v2,"This API gives you the tools to find high-quality data on over 875,000 branded, grocery, and generic foods. You can also use this API to get nutrition data for thousands of raw ingredients. This API supports barcode lookup, searching by name, advanced searches using 10+ filters, and searching using a single ingredient or a set of ingredients. We provide ingredients, packaging info (size and photos), serving info, nutrients (micro and macro), diet labels (vegan, vegetarian, gluten-free), flagged ingredients, allergens, trace ingredients, countries where sold, palm oil ingredients, and more.",9.1,"1,747 ms",100%
https://rapidapi.com/aidanmcintosh07/api/recipe-finder3/,2023-09, aidanmcintosh07 ,Recipe Finder,"This recipe API allows users to search for recipes by ingredient. It returns a JSON response with the matching recipes, including the name, list of ingredients, and instructions.",9.1,"3,279 ms",100%
https://rapidapi.com/benarapovic/api/foodprint/,2023-10, benarapovic ,Foodprint,"Foodprint API gives you the carbon footprint of food products. It can help you with you next food apps, in order to give extra information about the products.",9.4,642 ms,100%
https://rapidapi.com/zilinskivan/api/recipe64/,2023-06, IZI ,Recipe,"Creative recipes. The API provides access to 231,637 creative recipes from all cuisines around the world.",9.3,"1,390 ms",100%
https://rapidapi.com/imploms/api/recipe-generator2/,2023-07, 2hearted ,Recipe Generator,Uses AI to generate a unique recipe based on a provided name and a list of ingredients,9.1,"15,792 ms",100%
https://rapidapi.com/rachellau/api/food-ingredient-measurement-conversion/,2023-06, Pareto Co Ltd ,Food Ingredient Measurement Conversion,"Effortlessly convert between volume and weight units for recipe ingredients. Our API is designed with a special focus on the precision and accuracy of weight measurements, making it the perfect solution for bakers. What sets us apart is that we meticulously divide flour into different types, such as bread flour, cake flour, all-purpose flour, almond flour, etc., and even list the flour of major brands like Bob's Red Mill, Gold Medal, King Arthur, and more. This attention to detail ensures tha...",9.3,"6,498 ms",98%
https://rapidapi.com/haniftech9/api/ghana-food-recipe-api2/,2023-02, hanif tech ,Ghana Food Recipe Api,"Ghana has a rich culture of food,with 1000s of food recipes. This api will enable both local and international developers build apps tailored around this rich culture of food or for developers building recipe apps specific to countries.More recipe to be added. Contact the developer if you love to help.",9.2,"1,250 ms",70%
https://rapidapi.com/parseology/api/ingredient-parser2/,2021-11, parseology ,Ingredient Parser,The Ingredient Parser API extracts and classifies the individual components that comprise an ingredient. The parsing algorithm utilizes C++ machine learning in the back-end to quickly parse and return the provided ingredient string as a structured JSON object.,9.0,"1,234 ms",100%
https://rapidapi.com/fanara-unlimited-llc-fanara-unlimited-llc-default/api/recipe-grabber/,2023-03, Fanara Unlimited LLC ,Recipe Grabber,Extract recipes and nutrition information as JSON from your favorite recipe websites.,8.9,"2,714 ms",100%
https://rapidapi.com/chardma324-3ryX6DlM7c5/api/veggie-me/,2023-07, Claire Hardman ,Veggie Me,"An API for aggregating vegetarian restaurants from Yelp from London, Amsterdam, Berlin, Stockholm, Barcelona and Paris.",9.4,"3,389 ms",100%
https://rapidapi.com/lewispour1994/api/food-recipe-api-delicious-meals-in-json-with-pictures/,2023-08, Lewis ,Food Recipe API - Delicious Meals in json! (with Pictures),"Food recipe API delivering food recipes via json (Recipes, Cooking Instructions, youtube cooking tutorials, images + more)",9.0,301 ms,100%
https://rapidapi.com/smilebot/api/food-unit-of-measurement-converter/,2021-11, Isaac Cyril ,Food unit of measurement converter,"Convert your food measurement units into grams, oz, lbs, milliliters, cups, teaspoons, tablespoons, fl_oz, liters, quarts, and pints.",9.0,113 ms,100%
https://rapidapi.com/lino12/api/caterer-groceries-intel/,2023-03, Paulino Chuitcheu ,Caterer Groceries Intel,"Access more than 24000 groceries data, suitable for caterers",9.3,"28,478 ms",100%
https://rapidapi.com/rogerkingdom10/api/generic-food/,2021-11, Patrick Kisitu ,Generic Food,Generic foods and their scientific names,9.0,683 ms,100%
https://rapidapi.com/dashdash/api/cookr-recipe-parser/,2023-05, cookr ,Cookr Recipe Parser,"Powerful AI recipe parser. Extract, parse and enhance recipe data in JSON format from any recipe URL. Cookr API uses AI to detect or detrimine and then curate cuisines, categories, tags etc even if none are present on the original recipe.",9.4,"1,329 ms",100%
https://rapidapi.com/cafe-coookies-cafe-coookies-default/api/cafe-cookies/,2021-11, Cafe Coookies ,Cafe Cookies,Bakery,9.3,682 ms,100%
https://rapidapi.com/brunoferreira/api/comfyfood/,2023-04, brunoferreira ,ComfyFood,This is an API from ComfyFood's website,9.2,15 ms,100%
https://rapidapi.com/sathishshakthi006/api/restaurant-booking-management1/,2023-09, Sathish Shakthi ,RESTAURANT BOOKING MANAGEMENT,"To Handel Orders , Payments , Menu and Restaurants Registrations",9.3,"6,010 ms",97%
https://rapidapi.com/airaudoeduardo/api/pedidosya/,2022-11, CheckLeakedCC ,PedidosYa,Obtain information from pedidosya.com,9.3,"38,970 ms",35%
https://rapidapi.com/nicoclompen-8179EAiJrmz/api/delicious-foods/,2021-11, Nico Clompen ,Delicious foods,List of delicious foods and there respectable prices,9.2,"1,026 ms",100%
https://rapidapi.com/mjesusrodriguez/api/camrest676/,2022-11, mjesusrodriguez ,CamRest676,CamRest service por restaurant reservation,9.0,819 ms,100%
https://rapidapi.com/Bataklik/api/beansome_api/,2021-11, Bataklik ,beansome_api,API of beansome,8.9,143 ms,100%
https://rapidapi.com/upcfood-llc-upcfood-llc-default/api/upcfood/,2021-11, upcFood LLC ,upcFood,"Simple UPC barcode search for accurate grocery, food and nutrition data",9.1,787 ms,100%
https://rapidapi.com/mor1318/api/yallah_home/,2021-11, mor1318 ,yallah_home,food delivery,8.8,866 ms,100%
https://rapidapi.com/freddywei111/api/new-project36/,2023-09, Freddy Wei ,New Project,From scratch,8.8,7 ms,50%
https://rapidapi.com/ngolelawson7/api/favoritefoodapi/,2022-11, Ngole Lawson ,favoriteFoodApi,This Api Holds some of the Favorite Dishes I fancy from Cameroon,9.0,"3,775 ms",100%
https://rapidapi.com/AwesomelyPerfect/api/dietary-laws/,2021-11, AwesomelyPerfect ,Dietary Laws,Clean and Unclean animals from the bible,9.2,"1,477 ms",100%
https://rapidapi.com/aktina-asbl-aktina-asbl-default/api/batra-link/,2023-01, Aktina ASBL ,Batra Link,API fournissant les fiches produits,9.0,"3,015 ms",100%
https://rapidapi.com/cdigruttola1-EvXKmdrFaZ6/api/recipe-scraper-api/,2023-05, Carmine Di Gruttola ,Recipe Scraper API,Recipe for some pasta,,,
https://rapidapi.com/andero-VDilSNebN/api/recipe-generator-create-custom-recipes-from-your-ingredients/,2023-05, Andero Av ,Recipe Generator: Create Custom Recipes from Your Ingredients,"It crafts custom recipes based on your ingredients, accommodating dietary restrictions and preferences with ease.",8.1,"14,709 ms",100%
https://rapidapi.com/ChainLoop/api/inventorymanager/,2023-11, ChainLoop ,InventoryManager,"An API designed to help users and businesses manage their product inventory efficiently, reduce waste, and get product usage suggestions and recipes.",,,
https://rapidapi.com/liviero.roberto/api/nutri-score/,2021-11, Roberto Liviero ,Nutri Score,"Nutri-Score calculation based on the given nutrition values ( energy, saturated fatty acid, sugars, salt, fibers, proteins and percentage of fruits, vegetables, pulse, nuts, and rapeseed, walnut and olive oils).",,,
https://rapidapi.com/healthytechguy/api/nutri-s1/,2021-11, Healthy Tech ,Nutri-S,"The leading Food and Nutrition data API service, using Natural Language processing to find out exactly whats in hundreds of thousands of foods.",8.4,"2,669 ms",100%
https://rapidapi.com/contactazguer/api/calories-daily-calculator/,2023-09, azguer service ,Calories Daily Calculator,"Get the necessary daily calories, according to age, weight and height",,,
https://rapidapi.com/shreyasshivaji055/api/nutrinet-api/,2023-06, Shreyas K S ,NutriNet API,,,,
https://rapidapi.com/kitade96loli/api/halal-korean-restaurants-api/,2023-07, Kitade Azusa ,Halal Korean Restaurants API,,8.3,"46,276 ms",100%
https://rapidapi.com/elinordeniz/api/food-recipe-api/,2023-05, elif deniz ,food recipe api,An api that shows food recipes of Turkish cuisine,8.3,"1,718 ms",100%
https://rapidapi.com/soralapps/api/egg-rates-api/,2023-07, SoralApps ,Egg Rates API,This API will fetch egg rates of 100 pieces by Indian state-wise.,8.2,"3,726 ms",100%
https://rapidapi.com/sitaramasarma/api/supermarket-discounts-germany/,2023-06, sitaramasarma ,SuperMarket Discounts Germany,,,,
https://rapidapi.com/greenswapp-api-greenswapp-api-default/api/food-sku-co2-impact-api/,2023-06, GreenSwapp API ,Food SKU-CO2-Impact-API,GreenSwapp is an API that tracks product (SKU) carbon emissions at scale. Don't let expensive & hard-to-calculate carbon data stop you from climate action. Embed our CO2 data into your existing software and automate your climate action plan today.,,,
https://rapidapi.com/wirecryptocontact-h9qCX5pYMlJ/api/generate-a-recipe-based-on-an-ingredient/,2023-01, Tether ,Generate a recipe based on an ingredient,Generate a health recipe based on the ingredients you specify in the request,8.3,"8,162 ms",100%
https://rapidapi.com/c85270r/api/recipe-ingredients-extractor/,2021-11, Charlie DesLivres ,Recipe ingredients extractor,"Extract recipe data (ingredients, units, instructions, images, times....) from an URL.",,,
https://rapidapi.com/alvaromasilva/api/recipesuggestionapi/,2023-06, Álvaro Silva ,RecipeSuggestionAPI,"Provide personalized recipe recommendations based on dietary preferences, ingredients, and cooking preferences.",,,
https://rapidapi.com/felg1980/api/mymercat/,2021-11, Fredy Leon ,MyMercat,Gestionar compras,8.1,236 ms,100%
https://rapidapi.com/monngondn/api/demo-project45985/,2023-08, Món Ngon Đà Nẵng ,👋 Demo Project,This Project is created by the onboarding process,,,
https://rapidapi.com/ehmz/api/testing145/,2021-11, ehmz ,Testing,testing,8.3,"1,307 ms",100%
https://rapidapi.com/ashithgowda1/api/mynewtestapi/,2021-11, Ashith K V ,MyNewTestApi,My new test API,,,
https://rapidapi.com/ApiKeyHunter/api/cocktail8/,2022-11, Hunter ,Cocktail,"The API provides you with cocktails ingredients, quantities and instructions on how to make and serve thies cocktails",,,
https://rapidapi.com/noradi/api/restaurants-api/,2023-01, noradi ,Restaurants API,lets you search for restaurants within a specified area. You can refine your search request by supplying keywords you are searching for.,,,
https://rapidapi.com/pantaleeva/api/victoria/,2022-11, pantaleeva ,Victoria,An API that will allow you to get information about Victoria restaurants in Bulgaria.,,,
https://rapidapi.com/rafatsaqqa4/api/generic-food-database1/,2023-03, Rafat Saqqa ,Generic Food Database,"Database of 900 common Foods. 4 columns, Name, Scientific name, Group, Sub-group.",,,
https://rapidapi.com/mrgorefest/api/flavor-pairing/,2021-11, Alex ,Flavor Pairing,"Provided a list of ingredients, this API returns ingredients that go well together.",,,
https://rapidapi.com/kplionelabiathar/api/recipes-sleep-friendly-meals/,2021-11, Nz Apps ,Recipes Sleep-friendly Meals,"Recipes for Better Sleep, healthy meals for Sleep-Enhancing Foods",,,
https://rapidapi.com/mohamedmohamedyossef-xNN6mdE9Ep/api/the-recipes/,2021-11, Mohamed Ibrahim Mohamed Yossef ,The Recipes,A nice REST API to get delicious recipes from some websites and blogs.,,,
https://rapidapi.com/thejeshgn/api/hopcoms/,2021-11, thejeshgn ,HOPCOMS,HOPCOMS Rate API gives daily rates of vegetables and fruits sold by HOPCOMS.,,,
https://rapidapi.com/mayrbloom/api/restaurants44/,2022-11, mayrbloom ,restaurants,An API that will allow you to get the latest reviews on Michellin star Restaurants.,,,
https://rapidapi.com/charlestgoldberg/api/generic-food1/,2021-11, charlestgoldberg ,Generic Food,Generic Food,,,
https://rapidapi.com/serg.osipchuk/api/YelpAPI/,2021-11, Serg Osipchuk ,YelpAPI,Access local businesses data from the Yelp database.,4.5,"127,268 ms",0%
https://rapidapi.com/yeptony-hwvrTFFax/api/beer-lover/,2021-11, yeptony ,Beer Lover,"Beer Lover API list more than 30,000 unique beers with diverse information (score, brewery, country, etc.)",1.9,402 ms,100%
https://rapidapi.com/din-dins-club-limited-din-dins-club-limited-default/api/viva-city-documentation/,2021-11, Din Dins Club Limited ,Viva City Documentation,Viva City APIs for Venue & Menu,1.8,814 ms,100%
https://rapidapi.com/mycookbook/api/mycookbook-io1/,2022-11, mycookbook ,MyCookbook.io,Make your own cookbook - parse online recipes from any website and convert them to a structured output (JSON).,0.0,"25,591 ms",0%
https://rapidapi.com/devonberry245/api/food-recipe7/,2022-11, devonberry245 ,Food Recipe,Get random food recipe,0.0,"127,304 ms",0%
https://rapidapi.com/mertizgahi900-bpC5Gwd8EbI/api/food-calories1/,2021-11, Mert Izgahi ,Food Calories,"Find Calories and KiloJoules in specific food name, You can build amazing apps using this api",0.1,405 ms,100%
https://rapidapi.com/ChristianGitter/api/beer-live/,2021-11, ChristianGitter ,Beer Live,"An API showing all german breweries and beers with a couple of informations (beer-rating, locations, etc.)",0.0,721 ms,0%
https://rapidapi.com/nutrifai/api/food-image-detection/,2021-11, Nutrifai ,Food Image Detection,Nutrifai food image detection API enables you to extract the nutrition value of the foods on your table. API endpoints works asynchronously as it is using heavy ML processing to detect foods in the picture. For this purpose you need to upload your image and query results by another endpoint.,0.0,"127,313 ms",0%
https://rapidapi.com/drodil/api/rustybeer/,2021-11, drodil ,Rustybeer,Beer brewing calculators and other utilities right at your fingertip!,,,
https://rapidapi.com/alessandro.gianfelici/api/tastyworld/,2023-06, Alessandro Gianfelici ,TastyWorld,This API is not working anymore.,0.0,972 ms,100%
https://rapidapi.com/nutrifai/api/food-text-recognition/,2021-11, Nutrifai ,Food Text Recognition,"Describe what you eat, Nutrifai text recognition API can extract exact nutrition facts of it.",,,
https://rapidapi.com/loskokos/api/is-it-vegan/,2022-11, Simon Minarik ,Is It Vegan?,Quickly check if the product you have is vegan/vegetarian or not (and even contains palm oil!),,,
https://rapidapi.com/reverie-language-technologies-reverie-language-technologies-default/api/transliteration-for-food-industry/,2021-11, Reverie Language Technologies ,Transliteration for Food Industry,"API to convert product food item name, restaurant name, anything related to the Food industry.",,,
https://rapidapi.com/rodeok/api/restaurants22/,2022-11, rodeok ,restaurants,An Api that will give you review on any restaurants,,,
https://rapidapi.com/coltla/api/burgers1/,2023-03, coltla ,Burgers,Get burgers from all around the world,0.1,410 ms,100%
https://rapidapi.com/nutrifai/api/food-speech-recognition/,2021-11, Nutrifai ,Food Speech Recognition,"Nutrifai food speech recognition API converts speech into nutrition facts using the most advanced AI technologies. API endpoints work asynchronously as it is using heavy ML processing for detection. For this purpose, you need to upload the audio file and query results by another endpoint.",,,
https://rapidapi.com/CTRO/api/wine-pair/,2023-02, CTRO ,Wine Pair,Instantly pair food with the best wine! Input a free form of text (dish/ingredients) and we show the best wines. Ideal use for marketing and content creation purposes. Support: c@ctro.dk,,,
https://rapidapi.com/ha_benantar/api/recipify/,2021-11, ABDENNOUR BENANTAR ,Recipify,An API that provides recipes from all over the world. Our database is always updated by the newest trending recipes from all over the world,0.0,190 ms,100%
https://rapidapi.com/giordano0alberti-e50D9-3izcS/api/giallozafferano-unofficial/,2022-11, Giordano Alberti ,GialloZafferano Unofficial,Unofficial API to obtain recipes from GialloZafferano,0.0,"40,198 ms",0%
https://rapidapi.com/masterfahim-8ILF-zz7IG3/api/cooking-recipe2/,2021-11, Fahim Teemul ,Cooking Recipe,An API listing cooking food recipe from around the world,0.1,820 ms,100%
https://rapidapi.com/ddowar-1g0Q3PyrJyP/api/recipeapi1/,2021-11, alex dowar ,RecipeAPI,Gets a collection of recipes from the FoodNetwork site.,,,
https://rapidapi.com/ExoWatts/api/breweries/,2022-11, ExoWatts ,Breweries,Search breweries across the United States.,0.0,"3,510 ms",0%
https://rapidapi.com/qstruthers-LX6HXgTC7Po/api/customized-meal-plan-generator/,2023-02, Fire ,Customized Meal Plan Generator,"Meal planner for 7 days using height, wight , allergies and foods you don't like and returned as an HTML list",,,
https://rapidapi.com/abiodunoluwasegunsharafa-Pu9kywlF-YE/api/recipes-with-nutritional/,2021-11, Abiodun O.S ,Recipes with nutritional,This API provides a random dataset of Recipes that you can use for testing your application.,,,
https://rapidapi.com/nutrifai/api/nutrifai1/,2021-11, Nutrifai ,Nutrifai,"Changing our food habits and how we track our health should be easy, as easy as taking a quick picture, speaking to the application and talking about what you had for lunch, or even writing about it and getting all the useful info and insights a person needs.",0.0,"127,338 ms",0%
https://rapidapi.com/manavrawalofficial/api/restaurants39/,2022-11, Manav Rawal ,restaurants,An API that gets you the latest reviews on Michelin star restaurants.,,,
https://rapidapi.com/fxfant-BQ9f3aQrRO/api/macronutrient-search/,2021-11, Felix Fant ,Macronutrient Search,"Get the macronutrient data, via the usda, for a large selection of foods and drinks.",,,
https://rapidapi.com/aldiinugroho/api/food-around-the-world/,2021-11, aldiinugroho ,Food around the world,This API provides data on food around the world,0.0,546 ms,100%
https://rapidapi.com/ethanswafford/api/restaurants162/,2022-11, ethanswafford ,restaurants,An API that allows the user to retrieve the latest reviews of michelin star restraurants.,,,
https://rapidapi.com/groths89/api/recipes-from-multiple-sources/,2021-11, groths89 ,Recipes from Multiple Sources,An API getting all recipes from all the different online sources available.,0.0,483 ms,100%
