API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
CryptoInfo,https://rapidapi.com/1ex-1ex-default/api/cryptoinfo/,cryptoinfo.p.rapidapi.com,GET:Get news over a period of time,You can get news from one date to another. Maximum from 1 day range,Database requests,[{}],"[{'参数名': ['time_start', 'time_finish'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]"
CryptoInfo,https://rapidapi.com/1ex-1ex-default/api/cryptoinfo/,cryptoinfo.p.rapidapi.com,POST:Analyze news over a period of time,You can set time range and obtain aggregated and discretized news parameters,Analytical requests,[{}],[{}]
Currency Converter,https://rapidapi.com/solutionsbynotnull/api/currency-converter18/,currency-converter18.p.rapidapi.com,GET:Supported Currencies,get a list of currencies we support,,[{}],[{}]
Currency Converter,https://rapidapi.com/solutionsbynotnull/api/currency-converter18/,currency-converter18.p.rapidapi.com,GET:Convert,Convert from one currency toanother,,"[{'参数名': ['from', 'to', 'amount'], '参数类型': ['ENUM', 'ENUM', 'NUMBER'], '参数注意事项': ['', '', '']}]",[{}]
Yahoo Finance,https://rapidapi.com/manwilbahaa/api/yahoo-finance127/,yahoo-finance127.p.rapidapi.com,GET:search,search for tickers with similar name,,"[{'参数名': ['symb'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Yahoo Finance,https://rapidapi.com/manwilbahaa/api/yahoo-finance127/,yahoo-finance127.p.rapidapi.com,GET:price,Returns the Stock Price Information for the symbol passed as parameter,,"[{'参数名': ['symbol'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Yahoo Finance,https://rapidapi.com/manwilbahaa/api/yahoo-finance127/,yahoo-finance127.p.rapidapi.com,POST:options,"Option chain data is the complete picture pertaining to option strikes of a particular stock or index in a single frame. In the Option chain frame, the strike price is at the center and all data pertaining to calls and puts on the same strike are presented nex...",,[{}],[{}]
Yahoo Finance,https://rapidapi.com/manwilbahaa/api/yahoo-finance127/,yahoo-finance127.p.rapidapi.com,GET:historic-data,"return historic data
interval - The time interval between two data points. Can be 1m 2m 5m 15m 30m 60m 90m 1h 1d 5d 1wk 1mo 3mo
range - The range for which the data is returned.",,"[{'参数名': ['interval', 'range', 'symbol'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
Yahoo Finance,https://rapidapi.com/manwilbahaa/api/yahoo-finance127/,yahoo-finance127.p.rapidapi.com,GET:balance-sheet,"A balance sheet is a financial statement that communicates the so-called “book value” of an organization, as calculated by subtracting all of the company's liabilities and shareholder equity from its total assets.",,"[{'参数名': ['symbol'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Yahoo Finance,https://rapidapi.com/manwilbahaa/api/yahoo-finance127/,yahoo-finance127.p.rapidapi.com,GET:earnings,"A company's earnings are its after-tax net income. This is the company's bottom line or its profits. Earnings are perhaps the single most important and most closely studied number in a company's financial statements.
This API also returns histori...",,"[{'参数名': ['symb'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Yahoo Finance,https://rapidapi.com/manwilbahaa/api/yahoo-finance127/,yahoo-finance127.p.rapidapi.com,GET:ESG,"Simply explained, an ESG score is a measure of a company's exposure to long-term environmental, social, and governance risks that are often overlooked during traditional financial analyses.",,"[{'参数名': ['symb'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Yahoo Finance,https://rapidapi.com/manwilbahaa/api/yahoo-finance127/,yahoo-finance127.p.rapidapi.com,GET:finance-analytics,"This API endpoint also returns AI recommendation
Financial analysis refers to an assessment of the viability, stability, and profitability of a business, sub-business or project. It is performed by professionals who prepare reports using ratios and other...",,"[{'参数名': ['symb'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Yahoo Finance,https://rapidapi.com/manwilbahaa/api/yahoo-finance127/,yahoo-finance127.p.rapidapi.com,GET:news,returns latest news articles related to symbol passed as parameter,,"[{'参数名': ['symbol'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Yahoo Finance,https://rapidapi.com/manwilbahaa/api/yahoo-finance127/,yahoo-finance127.p.rapidapi.com,GET:Trend,"This reflects the insurance company's profits over given periods of time.
This endpoint also gives experts & AI supported predictions about stock future behavior",,"[{'参数名': ['symbl'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Yahoo Finance,https://rapidapi.com/manwilbahaa/api/yahoo-finance127/,yahoo-finance127.p.rapidapi.com,GET:key-statistics,"The key statistics endpoint provides a summary of key financial statistics for a company. The endpoint returns the following data: market capitalization, enterprise value, trailing P/E ratio, forward P/E ratio, PEG ratio, price/sales (ttm), price/book (mrq), enterprise value/r...",,"[{'参数名': ['ticker'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Yahoo Finance,https://rapidapi.com/manwilbahaa/api/yahoo-finance127/,yahoo-finance127.p.rapidapi.com,GET:multi-quote,"The multi-quote endpoint allows you to get multiple quotes with a single API call.
to use this feature, write the tickers separated by commas.",,"[{'参数名': ['multi-quotes'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MarketCI Analytics,https://rapidapi.com/MarketCI/api/marketci-analytics/,marketci-analytics.p.rapidapi.com,GET:Price Forecasts,An AI-generated price forecast for the Stock over the next 3 months.,,"[{'参数名': ['symbol'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MarketCI Analytics,https://rapidapi.com/MarketCI/api/marketci-analytics/,marketci-analytics.p.rapidapi.com,GET:Peers,Get List of Company Peers,,"[{'参数名': ['symbol'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MarketCI Analytics,https://rapidapi.com/MarketCI/api/marketci-analytics/,marketci-analytics.p.rapidapi.com,GET:Price Probability,"Based on over 1000 forecasts, the probabilistic outcome is above or below the current price in a normal distribution.",,"[{'参数名': ['symbol'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MarketCI Analytics,https://rapidapi.com/MarketCI/api/marketci-analytics/,marketci-analytics.p.rapidapi.com,GET:Peer Metrics Average,An Average of Company Peer Metrics for TTM Data,,"[{'参数名': ['symbol'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MarketCI Analytics,https://rapidapi.com/MarketCI/api/marketci-analytics/,marketci-analytics.p.rapidapi.com,GET:Peer Ratio Averages,An Average of Company Peer Ratios for TTM Data,,"[{'参数名': ['symbol'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
MarketCI Analytics,https://rapidapi.com/MarketCI/api/marketci-analytics/,marketci-analytics.p.rapidapi.com,GET:Discounted Cash Flow Models (DCF's),Artificial Intelligence-powered DCF's for Cash Flow forecasts and assumptions.,,"[{'参数名': ['symbol'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Credit Card Google Maps,Get the spend rate based on Google Maps business name and category,,"[{'参数名': ['categoryName', 'cardKey', 'businessName'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Spend Bonus Category List,This pulls a list of all spend bonus categories,Credit Card Spend Category,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Spend Bonus Category Card,This pulls a list of all credit cards within a spend bonus category,Credit Card Spend Category,"[{'参数名': ['categoryid'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Annual Spend Bonus,This pulls all credit cards that offer an annual spend bonus,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Trusted Traveler Credit,This pulls all credit cards that offer a Trusted Traveler credit,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Lounge Access,This pulls all credit cards that offer aiport lounge access as part of the card benefits,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Lounge Access,This pulls all credit cards that offer aiport lounge access as part of the card benefits,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Free Checked Bag,This pulls all credit cards that offer a free checked bag as part of its benefits,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Daily Spend Airline,This pulls all credit cards that offer airline miles for daily spend,Credit Card Daily Spend,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Daily Spend Hotel,This pulls all credit cards that offer hotel points for daily spend,Credit Card Daily Spend,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Daily Spend 2x Cashback,This pulls all credit cards that offer 2% cashback,Credit Card Daily Spend,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Daily Spend Cruise,This pulls all credit cards that offer cruise miles for daily spend,Credit Card Daily Spend,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Sign-up Bonus Airline Miles,This pulls all credit cards that offer airline miles as a sign-up bonus,Credit Card Sign-Up Bonus,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Sign-up Bonus Annual Fee Waived,This pulls all credit cards that waive the first year annual fee,Credit Card Sign-Up Bonus,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Sign-up Bonus Hotel Points,This pulls all credit cards that offer hotel points as a sign-up bonus,Credit Card Sign-Up Bonus,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Sign-up Bonus Hotel Points,This pulls all credit cards that offer hotel points as a sign-up bonus,Credit Card Sign-Up Bonus,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Detail By Card,This pulls detailed information for a single credit card,Credit Card Detail,"[{'参数名': ['cardKey'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Search Card by Name,Search credit card names by string,Credit Card Detail,"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Transfer Program List,This pulls a list of all travel programs that points can be transfered to from a bank points program (e.g American Express Membership Rewards),Credit Card Point Transfer,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Transfer Program Card,"This pulls a list of all credit cards that can transfer points to the transfer program (Hilton, United, etc.)",Credit Card Point Transfer,"[{'参数名': ['transferPartnerId'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Credit Card Google Maps,Get the spend rate based on Google Maps business name and category,,"[{'参数名': ['categoryName', 'cardKey', 'businessName'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Spend Bonus Category List,This pulls a list of all spend bonus categories,Credit Card Spend Category,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Spend Bonus Category Card,This pulls a list of all credit cards within a spend bonus category,Credit Card Spend Category,"[{'参数名': ['categoryid'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Annual Spend Bonus,This pulls all credit cards that offer an annual spend bonus,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Trusted Traveler Credit,This pulls all credit cards that offer a Trusted Traveler credit,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Lounge Access,This pulls all credit cards that offer aiport lounge access as part of the card benefits,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Lounge Access,This pulls all credit cards that offer aiport lounge access as part of the card benefits,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Free Checked Bag,This pulls all credit cards that offer a free checked bag as part of its benefits,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Daily Spend Airline,This pulls all credit cards that offer airline miles for daily spend,Credit Card Daily Spend,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Daily Spend Hotel,This pulls all credit cards that offer hotel points for daily spend,Credit Card Daily Spend,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Daily Spend Cruise,This pulls all credit cards that offer cruise miles for daily spend,Credit Card Daily Spend,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Daily Spend Cruise,This pulls all credit cards that offer cruise miles for daily spend,Credit Card Daily Spend,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Sign-up Bonus Airline Miles,This pulls all credit cards that offer airline miles as a sign-up bonus,Credit Card Sign-Up Bonus,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Sign-up Bonus Annual Fee Waived,This pulls all credit cards that waive the first year annual fee,Credit Card Sign-Up Bonus,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Sign-up Bonus Hotel Points,This pulls all credit cards that offer hotel points as a sign-up bonus,Credit Card Sign-Up Bonus,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Sign-up Bonus Hotel Points,This pulls all credit cards that offer hotel points as a sign-up bonus,Credit Card Sign-Up Bonus,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Detail By Card,This pulls detailed information for a single credit card,Credit Card Detail,"[{'参数名': ['cardKey'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Search Card by Name,Search credit card names by string,Credit Card Detail,"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Transfer Program List,This pulls a list of all travel programs that points can be transfered to from a bank points program (e.g American Express Membership Rewards),Credit Card Point Transfer,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Transfer Program Card,"This pulls a list of all credit cards that can transfer points to the transfer program (Hilton, United, etc.)",Credit Card Point Transfer,"[{'参数名': ['transferPartnerId'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Credit Card Google Maps,Get the spend rate based on Google Maps business name and category,,"[{'参数名': ['categoryName', 'cardKey', 'businessName'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Spend Bonus Category List,This pulls a list of all spend bonus categories,Credit Card Spend Category,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Spend Bonus Category Card,This pulls a list of all credit cards within a spend bonus category,Credit Card Spend Category,"[{'参数名': ['categoryid'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Annual Spend Bonus,This pulls all credit cards that offer an annual spend bonus,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Trusted Traveler Credit,This pulls all credit cards that offer a Trusted Traveler credit,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Lounge Access,This pulls all credit cards that offer aiport lounge access as part of the card benefits,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Lounge Access,This pulls all credit cards that offer aiport lounge access as part of the card benefits,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Free Checked Bag,This pulls all credit cards that offer a free checked bag as part of its benefits,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Daily Spend Airline,This pulls all credit cards that offer airline miles for daily spend,Credit Card Daily Spend,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Daily Spend Hotel,This pulls all credit cards that offer hotel points for daily spend,Credit Card Daily Spend,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Daily Spend 2x Cashback,This pulls all credit cards that offer 2% cashback,Credit Card Daily Spend,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Daily Spend Cruise,This pulls all credit cards that offer cruise miles for daily spend,Credit Card Daily Spend,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Sign-up Bonus Airline Miles,This pulls all credit cards that offer airline miles as a sign-up bonus,Credit Card Sign-Up Bonus,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Sign-up Bonus Annual Fee Waived,This pulls all credit cards that waive the first year annual fee,Credit Card Sign-Up Bonus,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Sign-up Bonus Cash Bonus,This pulls all credit cards that offer cash as a sign-up bonus,Credit Card Sign-Up Bonus,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Sign-up Bonus Hotel Points,This pulls all credit cards that offer hotel points as a sign-up bonus,Credit Card Sign-Up Bonus,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Detail By Card,This pulls detailed information for a single credit card,Credit Card Detail,"[{'参数名': ['cardKey'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Search Card by Name,Search credit card names by string,Credit Card Detail,"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Transfer Program List,This pulls a list of all travel programs that points can be transfered to from a bank points program (e.g American Express Membership Rewards),Credit Card Point Transfer,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Transfer Program Card,"This pulls a list of all credit cards that can transfer points to the transfer program (Hilton, United, etc.)",Credit Card Point Transfer,"[{'参数名': ['transferPartnerId'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Credit Card Google Maps,Get the spend rate based on Google Maps business name and category,,"[{'参数名': ['categoryName', 'cardKey', 'businessName'], '参数类型': ['STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Spend Bonus Category List,This pulls a list of all spend bonus categories,Credit Card Spend Category,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Spend Bonus Category Card,This pulls a list of all credit cards within a spend bonus category,Credit Card Spend Category,"[{'参数名': ['categoryid'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Annual Spend Bonus,This pulls all credit cards that offer an annual spend bonus,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Trusted Traveler Credit,This pulls all credit cards that offer a Trusted Traveler credit,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Free Hotel Night,This pulls all credit cards that offer a free hotel night on the card anniversary renewal,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Lounge Access,This pulls all credit cards that offer aiport lounge access as part of the card benefits,Credit Card Benefit,[{}],[{}]
Rewards Credit Card API,https://rapidapi.com/rewardsccapi/api/rewards-credit-card-api/,rewards-credit-card-api.p.rapidapi.com,GET:Free Checked Bag,This pulls all credit cards that offer a free checked bag as part of its benefits,Credit Card Benefit,[{}],[{}]
