API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
Nomad List Cities,https://rapidapi.com/emir12/api/nomad-list-cities/,nomad-list-cities.p.rapidapi.com,GET:North America,Get North America cities sorted by overall score by default.,,[{}],"[{'参数名': ['size', 'page', 'sort', 'sort_by'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '']}]"
Nomad List Cities,https://rapidapi.com/emir12/api/nomad-list-cities/,nomad-list-cities.p.rapidapi.com,GET:Middle East,Get Middle East cities sorted by overall score by default.,,[{}],"[{'参数名': ['size', 'page', 'sort', 'sort_by'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '']}]"
Nomad List Cities,https://rapidapi.com/emir12/api/nomad-list-cities/,nomad-list-cities.p.rapidapi.com,GET:Oceania,Get Oceania cities sorted by overall score by default.,,[{}],"[{'参数名': ['size', 'page', 'sort', 'sort_by'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '']}]"
Nomad List Cities,https://rapidapi.com/emir12/api/nomad-list-cities/,nomad-list-cities.p.rapidapi.com,GET:Africa,Get African cities sorted by overall score by default.,,[{}],"[{'参数名': ['size', 'page', 'sort', 'sort_by'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '']}]"
Nomad List Cities,https://rapidapi.com/emir12/api/nomad-list-cities/,nomad-list-cities.p.rapidapi.com,GET:Asia,Get Asian cities sorted by overall score by default.,,[{}],"[{'参数名': ['size', 'page', 'sort', 'sort_by'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '']}]"
Nomad List Cities,https://rapidapi.com/emir12/api/nomad-list-cities/,nomad-list-cities.p.rapidapi.com,GET:Europe,Get European cities sorted by overall score by default.,,[{}],"[{'参数名': ['size', 'page', 'sort', 'sort_by'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '']}]"
Nomad List Cities,https://rapidapi.com/emir12/api/nomad-list-cities/,nomad-list-cities.p.rapidapi.com,GET:All citites,Get all cities sorted by overall score.,,[{}],"[{'参数名': ['size', 'page', 'sort', 'sort_by'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '']}]"
Flixbus,https://rapidapi.com/3b-data-3b-data-default/api/flixbus2/,flixbus2.p.rapidapi.com,GET:Search trips,Search trips between two cities or stations,,[{}],"[{'参数名': ['search_by', 'children', 'bikes', 'currency', 'locale'], '参数类型': ['ENUM', 'NUMBER', 'NUMBER', 'STRING', 'ENUM'], '参数注意事项': ['Search by city ids or stations ids (default: cities)', 'Children travelling (0-14 years)', 'If travelling with bikes', 'Currency of fares returned', 'Locale of returned results']}]"
Flixbus,https://rapidapi.com/3b-data-3b-data-default/api/flixbus2/,flixbus2.p.rapidapi.com,GET:Get timetable,Returns timetable for a given station id and date,,"[{'参数名': ['station_id', 'date'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Id of flixbus station', 'Date in format DD.MM.YYYY']}]",[{}]
Flixbus,https://rapidapi.com/3b-data-3b-data-default/api/flixbus2/,flixbus2.p.rapidapi.com,GET:Autocomplete,Search for Flixbus stations,,[{}],"[{'参数名': ['locale'], '参数类型': ['ENUM'], '参数注意事项': ['language of query and results']}]"
Sky Scrapper,https://rapidapi.com/apiheya/api/sky-scrapper/,sky-scrapper.p.rapidapi.com,GET:api/v1/checkServer,To check server status,,[{}],[{}]
Sky Scrapper,https://rapidapi.com/apiheya/api/sky-scrapper/,sky-scrapper.p.rapidapi.com,GET:api/v1/getConfig,-,,[{}],[{}]
Flight Fare Search,https://rapidapi.com/farish978/api/flight-fare-search/,flight-fare-search.p.rapidapi.com,GET:Flight Search V2,"A faster, more agile Endpoint that's used to search flights.",,[{}],"[{'参数名': ['child', 'infant', 'type', 'currency'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '']}]"
Flight Fare Search,https://rapidapi.com/farish978/api/flight-fare-search/,flight-fare-search.p.rapidapi.com,GET:Airport Search,An endpoint to search airports,,"[{'参数名': ['query'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Flight Fare Search,https://rapidapi.com/farish978/api/flight-fare-search/,flight-fare-search.p.rapidapi.com,GET:Airport Departues,An endpoint to get Departues in an airport,,[{}],"[{'参数名': ['date', 'carrierCode'], '参数类型': ['DATE (YYYY-MM-DD)', 'STRING'], '参数注意事项': ['', '']}]"
Flight Fare Search,https://rapidapi.com/farish978/api/flight-fare-search/,flight-fare-search.p.rapidapi.com,GET:Airport Arrivals,An Endpoint to fetch Arrivals on a given date,,[{}],"[{'参数名': ['date', 'carrierCode'], '参数类型': ['DATE (YYYY-MM-DD)', 'STRING'], '参数注意事项': ['', '']}]"
Ski Resorts and Conditions,https://rapidapi.com/random-shapes-random-shapes-default/api/ski-resorts-and-conditions/,ski-resorts-and-conditions.p.rapidapi.com,GET:Resort View,View the information of a resort,,"[{'参数名': ['id'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Ski Resorts and Conditions,https://rapidapi.com/random-shapes-random-shapes-default/api/ski-resorts-and-conditions/,ski-resorts-and-conditions.p.rapidapi.com,GET:Resorts,Paginated list of all resorts,,[{}],[{}]
Ski Resorts and Conditions,https://rapidapi.com/random-shapes-random-shapes-default/api/ski-resorts-and-conditions/,ski-resorts-and-conditions.p.rapidapi.com,GET:Index,Show a list of all endpoints available,,[{}],[{}]
Airbnb,https://rapidapi.com/3b-data-3b-data-default/api/airbnb13/,airbnb13.p.rapidapi.com,GET:Search by location,Find rooms at a location,,[{}],"[{'参数名': ['children', 'infants', 'pets', 'page', 'currency'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Number of children (2-12 years)', 'Number of infants (under 2 years)', 'Number of pets', 'Page of results returned\nAllowed values: 1-8', 'Price currency, default: USD']}]"
Airbnb,https://rapidapi.com/3b-data-3b-data-default/api/airbnb13/,airbnb13.p.rapidapi.com,GET:Calendar,Returns availability and prices of a listing,,[{}],"[{'参数名': ['currency', 'year', 'month', 'count'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['Price currency, default: USD', 'Calendar year, default: current year', 'Calendar month, default: current month', 'Returned number of months, default: 12, max: 12']}]"
Airbnb,https://rapidapi.com/3b-data-3b-data-default/api/airbnb13/,airbnb13.p.rapidapi.com,GET:Autocomplete,Find locations by query,,"[{'参数名': ['query'], '参数类型': ['STRING'], '参数注意事项': ['Query parameter']}]",[{}]
Airbnb,https://rapidapi.com/3b-data-3b-data-default/api/airbnb13/,airbnb13.p.rapidapi.com,GET:Search by GEO coordinates,Find rooms in a rectangles bounded by provided coordinates,,[{}],"[{'参数名': ['children', 'infants', 'pets', 'page', 'currency'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Number of children (2-12 years)', 'Number of infants (under 2 years)', 'Number of pets', 'Returned page of results.\nAllowed values: 1-8', 'Price currency, default: USD']}]"
Multi Site Flight Search,https://rapidapi.com/airlineconsolidator/api/multi-site-flight-search/,multi-site-flight-search.p.rapidapi.com,GET:Poll Flight Search Results - Lowest Price,Poll for the next Lowest Price results from all flight sites,,"[{'参数名': ['searchid'], '参数类型': ['STRING'], '参数注意事项': ['Search ID returned from Start Search call']}]",[{}]
Multi Site Flight Search,https://rapidapi.com/airlineconsolidator/api/multi-site-flight-search/,multi-site-flight-search.p.rapidapi.com,GET:Start Flight Search - Lowest Price,Will start searching all the flight sites for the lowest price,,[{}],"[{'参数名': ['date2'], '参数类型': ['DATE (YYYY-MM-DD)'], '参数注意事项': ['Return date']}]"
Deutsche Bahn,https://rapidapi.com/3b-data-3b-data-default/api/deutsche-bahn1/,deutsche-bahn1.p.rapidapi.com,GET:Search trips,Find trips between two stations,,[{}],"[{'参数名': ['passenger0_discount', 'passenger1_age', 'passenger1_discount', 'passenger2_age', 'passenger2_discount', 'passenger3_age', 'passenger3_discount', 'passenger4_age', 'passenger4_discount'], '参数类型': ['ENUM', 'NUMBER', 'ENUM', 'NUMBER', 'ENUM', 'NUMBER', 'ENUM', 'NUMBER', 'ENUM'], '参数注意事项': ['Discount of the first passenger', 'Age of the second passenger', 'Discount of the second passenger', 'Age of the third passenger', 'Discount of the third passenger', 'Age of the fourth passenger', 'Discount of the fourth passenger', 'Age of the fifth passenger', 'Discount of the fifth passenger']}]"
Deutsche Bahn,https://rapidapi.com/3b-data-3b-data-default/api/deutsche-bahn1/,deutsche-bahn1.p.rapidapi.com,GET:Autocomplete,Search for train and public transport stations in Germany and across Europe,,"[{'参数名': ['query'], '参数类型': ['STRING'], '参数注意事项': ['Query parameter']}]",[{}]
Airbnb,https://rapidapi.com/DataCrawler/api/airbnb19/,airbnb19.p.rapidapi.com,GET:Get Languages,-,,[{}],[{}]
Airbnb,https://rapidapi.com/DataCrawler/api/airbnb19/,airbnb19.p.rapidapi.com,GET:Get Category,-,,[{}],"[{'参数名': ['languageId'], '参数类型': ['STRING'], '参数注意事项': ['Enter LanguageId if you want a response in the requested language. To get LanguageId call getLanguages API and pass in the Id.']}]"
Airbnb,https://rapidapi.com/DataCrawler/api/airbnb19/,airbnb19.p.rapidapi.com,GET:Get Currency,-,,[{}],[{}]
Airbnb,https://rapidapi.com/DataCrawler/api/airbnb19/,airbnb19.p.rapidapi.com,GET:Test API,This API is to test if server is up and running,,[{}],[{}]
Cost of living and prices,https://rapidapi.com/traveltables/api/cost-of-living-and-prices/,cost-of-living-and-prices.p.rapidapi.com,GET:Cities,"Get list of all the cities in the database with corresponding country name, id, lat and lng",,[{}],[{}]
Cost of living and prices,https://rapidapi.com/traveltables/api/cost-of-living-and-prices/,cost-of-living-and-prices.p.rapidapi.com,GET:Prices,"Prices for goods in services for city. Require to specify city_name and country_name. Tip: See cities endpoint for list of cities and corresponding id, country_name, lat and lng.",,"[{'参数名': ['city_name', 'country_name'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
Flight Data,https://rapidapi.com/ai-box-ai-box-default/api/flight-data4/,flight-data4.p.rapidapi.com,GET:Get Flights by Airline,"Return list of live flights by the given airline code.
Visit our demo site.",,"[{'参数名': ['airline'], '参数类型': ['STRING'], '参数注意事项': ['International airline code in ICAO format.\ne.g SIA for Singapore Airline']}]",[{}]
Flight Data,https://rapidapi.com/ai-box-ai-box-default/api/flight-data4/,flight-data4.p.rapidapi.com,GET:Get Aircraft Photo,"Pass the image name which return by ""Get Flight Info"" method as parameter to get aircraft photo.
Image might not be display correctly here due to base64 issue of Test Endpoint, but it work indeed.",,"[{'参数名': ['image'], '参数类型': ['STRING'], '参数注意事项': ['Image name return by ""Get Flight Info"" method.']}]",[{}]
Flight Data,https://rapidapi.com/ai-box-ai-box-default/api/flight-data4/,flight-data4.p.rapidapi.com,GET:Get Flights In Area,"Return all flights that within 500 km in radius by the given coordinates.
Visit our demo site.",,"[{'参数名': ['latitude', 'longitude'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['', '']}]",[{}]
Flight Data,https://rapidapi.com/ai-box-ai-box-default/api/flight-data4/,flight-data4.p.rapidapi.com,GET:Get Flight Info,"Return live flight information for given IATA number.
Visit our demo site.",,"[{'参数名': ['flight'], '参数类型': ['STRING'], '参数注意事项': ['Flight number in IATA format.']}]",[{}]
PNR STATUS - INDIAN RAILWAY,https://rapidapi.com/dev2919/api/pnr-status-indian-railway/,pnr-status-indian-railway.p.rapidapi.com,GET:PNR number,PNR number parameter is mandatory. The API will fetch all the info if the PNR is valid or not expired,,"[{'参数名': ['PNR'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Sky Scanner,https://rapidapi.com/ntd119/api/sky-scanner3/,sky-scanner3.p.rapidapi.com,GET:languages,languages,,[{}],[{}]
Sky Scanner,https://rapidapi.com/ntd119/api/sky-scanner3/,sky-scanner3.p.rapidapi.com,GET:regions,regions,,[{}],[{}]
Sky Scanner,https://rapidapi.com/ntd119/api/sky-scanner3/,sky-scanner3.p.rapidapi.com,GET:currencies,currencies,,[{}],[{}]
Booking.com,https://rapidapi.com/ntd119/api/booking-com13/,booking-com13.p.rapidapi.com,GET:languages,Get languages,,[{}],[{}]
Booking.com,https://rapidapi.com/ntd119/api/booking-com13/,booking-com13.p.rapidapi.com,GET:currencies,Get currencies,,[{}],"[{'参数名': ['language_code'], '参数类型': ['STRING'], '参数注意事项': ['code item from languagesendpoint\nDefault: en-us']}]"
Hotels com,https://rapidapi.com/ntd119/api/hotels-com5/,hotels-com5.p.rapidapi.com,GET:regions,regions,,[{}],[{}]
Hotels com,https://rapidapi.com/ntd119/api/hotels-com5/,hotels-com5.p.rapidapi.com,GET:languages,languages,,[{}],"[{'参数名': ['region_id'], '参数类型': ['NUMBER'], '参数注意事项': ['Get from /regions endpoint, data[index]->value\nEx: 300000001\nDefault: 300000001 (United States)']}]"
Hotels com,https://rapidapi.com/ntd119/api/hotels-com5/,hotels-com5.p.rapidapi.com,GET:currency,currency,,[{}],"[{'参数名': ['region_id'], '参数类型': ['NUMBER'], '参数注意事项': ['Get from /regions endpoint, data[index]->value\nEx: 300000001\nDefault: 300000001 (United States)']}]"
Railway Trains - India,https://rapidapi.com/navii/api/railway-trains-india/,trains.p.rapidapi.com,POST:SEARCH,Train Number or Train Name,,[{}],[{}]
Airports,https://rapidapi.com/epsi/api/airports15/,airports15.p.rapidapi.com,GET:Get airport by name,Returns the first airport which name starts with the given string,,"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Airports,https://rapidapi.com/epsi/api/airports15/,airports15.p.rapidapi.com,GET:Get airport by ICAO code,Returns the airport identified by the given ICAO code,,"[{'参数名': ['icaoCode'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Airports,https://rapidapi.com/epsi/api/airports15/,airports15.p.rapidapi.com,GET:Get airport by IATA code,Returns the airport with the given IATA code,,"[{'参数名': ['iataCode'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Travel Places,https://rapidapi.com/sharemap-sharemap-default/api/travel-places/,Require login,Require login,Require login,Require login,Require login,Require login
Best Booking.com Hotel,https://rapidapi.com/PlanYourTrip/api/best-booking-com-hotel/,best-booking-com-hotel.p.rapidapi.com,GET:find best booking.com accommodation,find best booking.com accommodation,,"[{'参数名': ['cityName', 'countryName'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['', '']}]",[{}]
UKRail,https://rapidapi.com/touchtree/api/ukrail/,ukrail.p.rapidapi.com,GET:/GetUKRail,Query the API to get rail data.,,[{}],"[{'参数名': ['CRS', 'NumberQueries'], '参数类型': ['STRING', 'NUMBER'], '参数注意事项': ['', '']}]"
World Airports,https://rapidapi.com/navii/api/world-airports/,airports.p.rapidapi.com,POST:Search,"Keyword in Airport Name, City or Code.",,[{}],[{}]
Tours API,https://rapidapi.com/vimaldivas12/api/tours-api/,tours-api.p.rapidapi.com,GET:get tours data,get tours data from akbar travels,,[{}],[{}]
Airports Worldwide,https://rapidapi.com/ai-box-ai-box-default/api/airports-worldwide/,airports-worldwide.p.rapidapi.com,GET:List of airports by coordinate within 500km radius,List of airports available within coordinate in 500km radius.,,"[{'参数名': ['longitude', 'latitude'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Longitude', 'Latitude']}]",[{}]
Airports Worldwide,https://rapidapi.com/ai-box-ai-box-default/api/airports-worldwide/,airports-worldwide.p.rapidapi.com,GET:By ICAO,Get airport details by give ICAO code.,,"[{'参数名': ['icao'], '参数类型': ['STRING'], '参数注意事项': ['ICAO code']}]",[{}]
Airports Worldwide,https://rapidapi.com/ai-box-ai-box-default/api/airports-worldwide/,airports-worldwide.p.rapidapi.com,GET:By IATA,Get airport details by given IATA code.,,"[{'参数名': ['iata'], '参数类型': ['STRING'], '参数注意事项': ['IATA code']}]",[{}]
World Tourist Attractions API,https://rapidapi.com/narukaakshat/api/world-tourist-attractions-api/,world-tourist-attractions-api.p.rapidapi.com,GET:Indian Tourist attraction,"Get top Indian Tourist attractions to travel with their longitude and latitude. Using ""GET"" request get top indian tourist spots to travel in json format.",,[{}],[{}]
World Tourist Attractions API,https://rapidapi.com/narukaakshat/api/world-tourist-attractions-api/,world-tourist-attractions-api.p.rapidapi.com,GET:Top Tourist Destinations.,"Get Top tourist destionations to travel around the world. Using ""GET"" request get top tourist locations to travel with their longitude and latitude.",,[{}],[{}]
World Tourist Attractions API,https://rapidapi.com/narukaakshat/api/world-tourist-attractions-api/,world-tourist-attractions-api.p.rapidapi.com,GET:Wonders of the world Attractions,Get the best tourist destinations from around the world with their longitude and latitude.,,[{}],[{}]
VFRok,https://rapidapi.com/stromdao-stromdao-default/api/vfrok/,vfrok.p.rapidapi.com,GET:Kp Index (geomagnetic storm),The K-index quantifies disturbances in the horizontal component of earth's magnetic field with an integer in the range 0–9 with 1 being calm and 5 or more indicating a geomagnetic storm (electronic components might like GPS might fail). It is derived from the maximum fluctuati...,,[{}],"[{'参数名': ['q'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
VFRok,https://rapidapi.com/stromdao-stromdao-default/api/vfrok/,vfrok.p.rapidapi.com,GET:Airport Info,Get for a given Airport using ICAO or IATA code.,,[{}],"[{'参数名': ['q'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
VFRok,https://rapidapi.com/stromdao-stromdao-default/api/vfrok/,vfrok.p.rapidapi.com,GET:VFR Conditions,Get VFR conditions for a given Airport or Geo-Location.,,[{}],"[{'参数名': ['date'], '参数类型': ['STRING'], '参数注意事项': ['Date and time to get conditions for. If not specified \\\\\\\\\\\\\\\\""now\\\\\\\\\\\\\\\\"" will be assumed. Accepts everything that could be parsed by moments.js.']}]"
Multimodal trip planner,https://rapidapi.com/geoapify-gmbh-geoapify/api/multimodal-trip-planner/,multimodal-trip-planner.p.rapidapi.com,GET:Route and directions,"Calculate route between provided waypoints, including turn by turn directions",,"[{'参数名': ['waypoints', 'mode'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['List of two or more lat,lon coordinates, separated by the pipe symbol \\""|\\""', 'Routing mode - drive, truck, bicycle, walk or transit']}]",[{}]
SBB Suisse railway,https://rapidapi.com/3b-data-3b-data-default/api/sbb-suisse-railway/,sbb-suisse-railway.p.rapidapi.com,GET:Search trips,Find trips between two stations,,[{}],"[{'参数名': ['passenger0_discount', 'passenger1_age', 'passenger1_discount', 'passenger2_age', 'passenger2_discount', 'passenger3_age', 'passenger3_discount', 'passenger4_age', 'passenger4_discount', 'locale'], '参数类型': ['ENUM', 'NUMBER', 'ENUM', 'NUMBER', 'ENUM', 'NUMBER', 'ENUM', 'NUMBER', 'ENUM', 'ENUM'], '参数注意事项': ['Discount of the first passenger', 'Age of the second passenger', 'Discount of the second passenger', 'Age of the third passenger', 'Discount of the third passenger', 'Age of the fourth passenger', 'Discount of the fourth passenger', 'Age of the fifth passenger', 'Discount of the fifth passenger', 'Language of results']}]"
SBB Suisse railway,https://rapidapi.com/3b-data-3b-data-default/api/sbb-suisse-railway/,sbb-suisse-railway.p.rapidapi.com,GET:Autocomplete,Search for train and public transport stations in Switzerland and across Europe,,"[{'参数名': ['query'], '参数类型': ['STRING'], '参数注意事项': ['Query parameter']}]",[{}]
Airbnb Income Prediction,https://rapidapi.com/airbtics-airbtics-default/api/airbnb-income-prediction/,airbnb-income-prediction.p.rapidapi.com,GET:Get Airbnb Income History,Input,,[{}],"[{'参数名': ['radiusInMeter', 'capacity'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': [""Default is 5,000 meters. We'll include listings within this radius to calculate the income history. Upper limit is 10000 meters."", '']}]"
Great Circle Math Api,https://rapidapi.com/dariusholley/api/great-circle-math-api/,great-circle-math-api.p.rapidapi.com,GET:Get Distance,Returns the circle math distance in miles.,,"[{'参数名': ['latB', 'latA', 'longB', 'longA'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '', '']}]",[{}]
Great Circle Math Api,https://rapidapi.com/dariusholley/api/great-circle-math-api/,great-circle-math-api.p.rapidapi.com,GET:Get Distance in Km,Returns circle math distance in kilometers.,,"[{'参数名': ['latB', 'longB', 'longA', 'latA'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '', '']}]",[{}]
Great Circle Math Api,https://rapidapi.com/dariusholley/api/great-circle-math-api/,great-circle-math-api.p.rapidapi.com,"GET:Get Distance By City, State, Country","Takes city, state, and country of both locations and returns latitude, longitude, and calculated miles.",,"[{'参数名': ['country1', 'country2', 'state2', 'city2', 'city1', 'state1'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '', '', '']}]",[{}]
Great Circle Math Api,https://rapidapi.com/dariusholley/api/great-circle-math-api/,great-circle-math-api.p.rapidapi.com,"GET:Get Distance By City, State, Country In Km","Takes city, state, and country of both locations and returns latitude, longitude, and calculated miles in kilometers.",,"[{'参数名': ['country1', 'country2', 'state2', 'city2', 'city1', 'state1'], '参数类型': ['STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING'], '参数注意事项': ['', '', '', '', '', '']}]",[{}]
Tour Recoomender,https://rapidapi.com/lazaro.millares/api/tour-recoomender/,tour-recoomender.p.rapidapi.com,GET:Recommend Tour,"The Personalized Tour Recommender API is a powerful tool designed to offer personalized tour recommendations based on user location and preferences. It leverages advanced algorithms and user data to deliver tailored tour options, ensuring a delightful and unforgettable travel ...",,"[{'参数名': ['lat', 'lng', 'radius', 'interest'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['', '', '', 'Interest, split by a comma. Ex:\nbar,cafe,museum']}]",[{}]
Airbnb Listings Data,https://rapidapi.com/airbtics-airbtics-default/api/airbnb-listings-data/,airbnb-listings-data.p.rapidapi.com,GET:airbnbListingsData,[To be provided by Jae],,"[{'参数名': ['nwLat', 'nwLng', 'seLat', 'seLng'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['', '', '', '']}]",[{}]
Airports Info (α),https://rapidapi.com/lucabianchi.2000/api/airports-info-a/,airports-info-a.p.rapidapi.com,GET:Airport Info,"Get airport details
If you want a specific airport, say it in a comment",,"[{'参数名': ['IATA'], '参数类型': ['STRING'], '参数注意事项': ['IATA Airport']}]",[{}]
Booking Data,https://rapidapi.com/tvhaudev/api/booking-data/,booking-data.p.rapidapi.com,GET:currencies,currencies,,[{}],"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Booking Data,https://rapidapi.com/tvhaudev/api/booking-data/,booking-data.p.rapidapi.com,GET:languages,languages,,[{}],"[{'参数名': ['name'], '参数类型': ['STRING'], '参数注意事项': ['']}]"
Aviation Weather and Airport Data,https://rapidapi.com/benjasper/api/aviation-weather-and-airport-data/,Require login,Require login,Require login,Require login,Require login,Require login
Airport Metadata,https://rapidapi.com/mxzinke/api/airport-metadata/,airport-metadata.p.rapidapi.com,GET:By Country,"Get all airports with metadata by any country code (e.g. US, UK or NO).",,"[{'参数名': ['country_code'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Airport Metadata,https://rapidapi.com/mxzinke/api/airport-metadata/,airport-metadata.p.rapidapi.com,GET:By IATA Code,Query airport metadata by the IATA Code.,,"[{'参数名': ['code'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
Airport Metadata,https://rapidapi.com/mxzinke/api/airport-metadata/,airport-metadata.p.rapidapi.com,GET:By ICAO Code,Query airport metadata by the ICAO Code.,,"[{'参数名': ['code'], '参数类型': ['STRING'], '参数注意事项': ['']}]",[{}]
